Name,Brand,GPU Brand,GPU Series,GPU Chipset,Model,Memory Size,Memory Type,Base Clock,Boost Clock,TDP,Interface,Length,Cooling Type,Power Connectors,SLI Support,CrossFire Support,DisplayPort,HDMI,G-SYNC Support,FreeSync Support,Expansion Slots,Release Date,Price,Rating,Reviews,Availability,List_Price,URL,Product_ID,Page
Gigabyte GeForce RTX 4070 Ti SUPER Eagle OC9th / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,GV-N407TSEAGLE OC-16GD,16 GB,GDDR6X,2340 MHz,2640 MHz,285 W,PCIe x16,261 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,2,Out of Stock,$820,https://pangoly.com/en/product/gigabyte-geforce-rtx-4070-ti-super-eagle-oc,a3e4423e-f36b-1410-8bcc-003fe7c988bc,31
PNY GeForce RTX 4070 Ti SUPER 16GB XLR8 Gaming ...9th / 101,Pny,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,VCG4070TS16TFXXPB1-O,16 GB,GDDR6X,2340 MHz,2655 MHz,285 W,PCIe x16,333 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$825,https://pangoly.com/en/product/pny-geforce-rtx-4070-ti-super-16gb-xlr8-gaming-verto-epic-x-rgb-overclocked-tripl,dae4423e-f36b-1410-8bcc-003fe7c988bc,31
MSI GeForce RTX 4070 Ti SUPER 16G VENTUS 3X OC9th / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,RTX 4070 Ti SUPER 16G VENTUS 3X OCGeForce RTX 4070 Ti SUPER 16G VENTUS 3X OC,16 GB,GDDR6X,2340 MHz,2655 MHz,285 W,PCIe x16,308 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$830,https://pangoly.com/en/product/msi-geforce-rtx-4070-ti-super-16g-ventus-3x-oc,7ce4423e-f36b-1410-8bcc-003fe7c988bc,31
MSI GeForce RTX 4070 Ti SUPER 16G GAMING X SLIM...9th / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,RTX 4070 Ti SUPER 16G GAMING X SLIM WHITEGeForce RTX 4070 Ti SUPER 16G GAMING X SLIM WHITE,16 GB,GDDR6X,2340 MHz,2685 MHz,285 W,PCIe x16,307 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$830,https://pangoly.com/en/product/msi-geforce-rtx-4070-ti-super-16g-gaming-x-slim-white,57e4423e-f36b-1410-8bcc-003fe7c988bc,31
ZOTAC Geforce 4070 Ti SUPER Trinity OC White9th / 101,Zotac,NVIDIA,,GeForce RTX 4070 Ti SUPER,ZT-D40730Q-10P,16 GB,GDDR6X,2340 MHz,2625 MHz,285 W,PCIe x16,307 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$830,https://pangoly.com/en/product/zotac-geforce-4070-ti-super-trinity-oc-white,28e4423e-f36b-1410-8bcc-003fe7c988bc,31
MSI GeForce RTX 4070 Ti SUPER 16G GAMING X SLIM9th / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,RTX 4070 Ti SUPER 16G GAMING X SLIMGeForce RTX 4070 Ti SUPER 16G GAMING X SLIM,16 GB,GDDR6X,2340 MHz,2685 MHz,285 W,PCIe x16,307 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,2,Out of Stock,$840,https://pangoly.com/en/product/msi-geforce-rtx-4070-ti-super-16g-gaming-x-slim,1ee4423e-f36b-1410-8bcc-003fe7c988bc,31
Gigabyte GeForce RTX 4070 Ti SUPER AERO OC9th / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,GV-N407TSAERO OC-16GD,16 GB,GDDR6X,2340 MHz,2655 MHz,285 W,PCIe x16,300 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$850,https://pangoly.com/en/product/gigabyte-geforce-rtx-4070-ti-super-aero-oc,4ae4423e-f36b-1410-8bcc-003fe7c988bc,31
ASUS ProArt GeForce RTX 4070 Ti SUPER9th / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,proart-rtx4070tis-16g,16 GB,GDDR6X,2340 MHz,2640 MHz,285 W,PCIe x16,300 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$850,https://pangoly.com/en/product/asus-proart-geforce-rtx-4070-ti-super,99e4423e-f36b-1410-8bcc-003fe7c988bc,31
ASUS TUF Gaming GeForce RTX 4070 Ti SUPER White...9th / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,tuf-rtx4070tis-o16g-white-gaming,16 GB,GDDR6X,2340 MHz,2670 MHz,285 W,PCIe x16,305 mm,3 Fans,1 PCIe 16-pin,No,No,3,2,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$879,https://pangoly.com/en/product/asus-tuf-gaming-geforce-rtx-4070-ti-super-white-oc-edition,41e4423e-f36b-1410-8bcc-003fe7c988bc,32
GIGABYTE AORUS GeForce RTX 4070 Ti SUPER MASTER...9th / 101,Gigabyte,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,1,Out of Stock,$900,https://pangoly.com/en/product/gigabyte-aorus-geforce-rtx-4070-ti-super-master-16g,8ce4423e-f36b-1410-8bcc-003fe7c988bc,32
Palit GeForce RTX 4070 Ti SUPER GamingPro White OC9th / 101,Palit,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,NED47TST19T2-1043W,16 GB,GDDR6X,2340 MHz,2670 MHz,285 W,PCIe x16,329 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/palit-geforce-rtx-4070-ti-super-gamingpro-white-oc,05e5423e-f36b-1410-8bcc-003fe7c988bc,32
Inno3D GEFORCE RTX 4070 Ti SUPER TWIN X29th / 101,Inno3D,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,N407TS2-166X-186156N,16 GB,GDDR6X,2340 MHz,2610 MHz,285 W,PCIe x16,250 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/inno3d-geforce-rtx-4070-ti-super-twin-x2,b4e4423e-f36b-1410-8bcc-003fe7c988bc,32
Palit GeForce RTX 4070 Ti SUPER JetStream OC9th / 101,Palit,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,NED47TSS19T2-1043J,16 GB,GDDR6X,2340 MHz,2640 MHz,285 W,PCIe x16,329 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/palit-geforce-rtx-4070-ti-super-jetstream-oc,b7e4423e-f36b-1410-8bcc-003fe7c988bc,32
Palit GeForce RTX 4070 Ti SUPER GamingPro9th / 101,Palit,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,NED47TS019T2-1043A,16 GB,GDDR6X,2340 MHz,2610 MHz,285 W,PCIe x16,329 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/palit-geforce-rtx-4070-ti-super-gamingpro,bfe4423e-f36b-1410-8bcc-003fe7c988bc,32
Palit GeForce RTX 4070 Ti SUPER GamingPro OC9th / 101,Palit,NVIDIA,RTX 4070,GeForce RTX 4070 Ti SUPER,NED47TSH19T2-1043A,16 GB,GDDR6X,2340 MHz,2670 MHz,285 W,PCIe x16,329 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/palit-geforce-rtx-4070-ti-super-gamingpro-oc,2de5423e-f36b-1410-8bcc-003fe7c988bc,32
ASUS Dual GeForce RTX 4070 Super16th / 101,Asus,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,3,In Stock,$630,https://pangoly.com/en/product/asus-dual-geforce-rtx-4070-super,a0974bdf-f8e0-46d3-1caa-08dc18fa5422,32
ASUS ROG Strix GeForce RTX 4070 SUPER16th / 101,Asus,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,0,In Stock,$730,https://pangoly.com/en/product/asus-rog-strix-geforce-rtx-4070-super,cce1423e-f36b-1410-8bcc-003fe7c988bc,32
ASUS ROG Strix GeForce RTX 4070 Super OC Edition16th / 101,Asus,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,0,In Stock,$760,https://pangoly.com/en/product/asus-rog-strix-geforce-rtx-4070-super-oc-edition,774bfda9-8518-4ad9-1cae-08dc18fa5422,32
Gigabyte Geforce RTX 4070 SUPER WindForce OC 12G16th / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,GV-N407SWF3OC-12GD,12 GB,GDDR6X,1980 MHz,2505 MHz,220 W,PCIe x16,261 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$870,https://pangoly.com/en/product/gigabyte-geforce-rtx-4070-super-windforce-oc-12g,62e1423e-f36b-1410-8bcc-003fe7c988bc,32
MSI GeForce RTX 4070 SUPER Ventus 2X White OC16th / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,RTX 4070 SUPER 12G VENTUS 2X WHITE OCGeForce RTX 4070 SUPER 12G VENTUS 2X WHITE OC912-V513-659V513-642R,12 GB,GDDR6X,1980 MHz,2520 MHz,220 W,PCIe x16,242 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$943,https://pangoly.com/en/product/msi-geforce-rtx-4070-super-ventus-2x-white-oc,91e1423e-f36b-1410-8bcc-003fe7c988bc,32
MSI GeForce RTX 4070 SUPER 12G VENTUS 3X OC16th / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,RTX 4070 SUPER 12G VENTUS 3X OCGeForce RTX 4070 SUPER 12G VENTUS 3X OC,12 GB,GDDR6X,1980 MHz,2520 MHz,220 W,PCIe x16,308 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$989,https://pangoly.com/en/product/msi-geforce-rtx-4070-super-12g-ventus-3x-oc,a0e1423e-f36b-1410-8bcc-003fe7c988bc,33
ASUS TUF Gaming GeForce RTX 4070 Super OC Edition16th / 101,Asus,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,0,In Stock,$1019,https://pangoly.com/en/product/asus-tuf-gaming-geforce-rtx-4070-super-oc-edition,aad5f926-a2bf-42f8-1cac-08dc18fa5422,33
Gigabyte Geforce RTX 4070 SUPER GAMING OC 12G16th / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,GV-N407SGAMING OC-12GD,12 GB,GDDR6X,1980 MHz,2565 MHz,220 W,PCIe x16,300 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1046,https://pangoly.com/en/product/gigabyte-geforce-rtx-4070-super-gaming-oc-12g,7fe1423e-f36b-1410-8bcc-003fe7c988bc,33
MSI GeForce RTX 4070 SUPER 12G GAMING X SLIM16th / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,RTX 4070 SUPER 12G GAMING X SLIMGeForce RTX 4070 SUPER 12G GAMING X SLIMV513-619R912-V513-619,12 GB,GDDR6X,1980 MHz,2655 MHz,220 W,PCIe x16,307 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1199,https://pangoly.com/en/product/msi-geforce-rtx-4070-super-12g-gaming-x-slim,7b0feb3d-35cb-4d5e-1cad-08dc18fa5422,33
PNY GeForce RTX 4070 SUPER 12GB OC DF16th / 101,Pny,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,VCG4070S12DFXPB1-O,12 GB,GDDR6X,1980 MHz,2490 MHz,220 W,PCIe x16,247 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$585,https://pangoly.com/en/product/pny-geforce-rtx-4070-super-12gb-oc-df,3a189270-235b-4424-1cb1-08dc18fa5422,33
ZOTAC GeForce RTX 4070 SUPER 12GB Twin Edge OC Ada16th / 101,Zotac,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,ZT-D40720H-10M,12 GB,GDDR6X,1980 MHz,2490 MHz,220 W,PCIe x16,234 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$595,https://pangoly.com/en/product/zotac-geforce-rtx-4070-super-12gb-twin-edge-oc-ada,afe1423e-f36b-1410-8bcc-003fe7c988bc,33
ASUS Dual GeForce RTX 4070 Super OC Edition16th / 101,Asus,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,0,Out of Stock,$600,https://pangoly.com/en/product/asus-dual-geforce-rtx-4070-super-oc-edition,483ca41a-310c-42ff-1cab-08dc18fa5422,33
ASUS GeForce RTX 4070 SUPER DUAL EVO OC16th / 101,Asus,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,0,Out of Stock,$600,https://pangoly.com/en/product/asus-geforce-rtx-4070-super-dual-evo-oc,05e2423e-f36b-1410-8bcc-003fe7c988bc,33
ZOTAC GeForce RTX 4070 SUPER 12GB Twin Edge16th / 101,Zotac,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,ZT-D40720E-10MVC-ZT-D40720E-10M,12 GB,GDDR6X,1980 MHz,2475 MHz,220 W,PCIe x16,234 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,Out of Stock,$600,https://pangoly.com/en/product/zotac-geforce-rtx-4070-super-12gb-twin-edge,74e1423e-f36b-1410-8bcc-003fe7c988bc,33
ASUS Dual GeForce RTX 4070 SUPER White Edition16th / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,dual-rtx4070s-12g-white,12 GB,GDDR6X,1980 MHz,2505 MHz,220 W,PCIe x16,267 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$610,https://pangoly.com/en/product/asus-dual-geforce-rtx-4070-super-white-edition,d7e1423e-f36b-1410-8bcc-003fe7c988bc,33
MSI GeForce RTX 4070 SUPER 12G VENTUS 2X OC16th / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,RTX 4070 SUPER 12G VENTUS 2X OCGeForce RTX 4070 SUPER 12G VENTUS 2X OCV513-641R,12 GB,GDDR6X,1980 MHz,2520 MHz,220 W,PCIe x16,242 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$610,https://pangoly.com/en/product/msi-geforce-rtx-4070-super-12g-ventus-2x-oc,7ae1423e-f36b-1410-8bcc-003fe7c988bc,33
ASUS Dual GeForce RTX 4070 Super White OC Edition16th / 101,Asus,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,0,Out of Stock,$620,https://pangoly.com/en/product/asus-dual-geforce-rtx-4070-super-white-oc-edition,1ce0fca2-4cfd-4eff-1caf-08dc18fa5422,33
PNY GeForce RTX 4070 SUPER 12GB XLR8 Gaming VER...16th / 101,Pny,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,VCG4070S12TFXXPB1-O,12 GB,GDDR6X,1980 MHz,2505 MHz,220 W,PCIe x16,305 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$630,https://pangoly.com/en/product/pny-geforce-rtx-4070-super-12gb-xlr8-gaming-verto-epic-x-rgb-overclocked,e9e1423e-f36b-1410-8bcc-003fe7c988bc,34
ZOTAC GeForce RTX 4070 Super Trinity Black Edion16th / 101,Zotac,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,ZT-D40720D-10P,12 GB,GDDR6X,1980 MHz,2475 MHz,220 W,PCIe x16,307 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$650,https://pangoly.com/en/product/zotac-geforce-rtx-4070-super-trinity-black-edion,fb12e494-319c-45c1-1cb0-08dc18fa5422,34
Gigabyte GeForce RTX 4070 SUPER 12GB EAGLE OC16th / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,GV-N407SEAGLE OC-12GD,12 GB,GDDR6X,1980 MHz,2535 MHz,220 W,PCIe x16,261 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$650,https://pangoly.com/en/product/gigabyte-geforce-rtx-4070-super-12gb-eagle-oc,b3e1423e-f36b-1410-8bcc-003fe7c988bc,34
ASUS Dual GeForce RTX 4070 SUPER EVO16th / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,dual-rtx4070s-12g-evo,12 GB,GDDR6X,1980 MHz,2505 MHz,220 W,PCIe x16,227 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$650,https://pangoly.com/en/product/asus-dual-geforce-rtx-4070-super-evo,dce1423e-f36b-1410-8bcc-003fe7c988bc,34
Gigabyte Geforce RTX 4070 SUPER AERO OC 12G16th / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,GV-N407SAERO OC-12GD,12 GB,GDDR6X,1980 MHz,2565 MHz,220 W,PCIe x16,300 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$665,https://pangoly.com/en/product/gigabyte-geforce-rtx-4070-super-aero-oc-12g,6ee1423e-f36b-1410-8bcc-003fe7c988bc,34
ASUS TUF Gaming GeForce RTX 4070 SUPER16th / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,tuf-rtx4070s-12g-gaming,12 GB,GDDR6X,1980 MHz,2505 MHz,220 W,PCIe x16,301 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$680,https://pangoly.com/en/product/asus-tuf-gaming-geforce-rtx-4070-super,c3e1423e-f36b-1410-8bcc-003fe7c988bc,34
Gigabyte AORUS GeForce RTX 4070 SUPER MASTER 12G16th / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,GV-N407SAORUS M-12GD,12 GB,GDDR6X,1980 MHz,2655 MHz,220 W,PCIe x16,342 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$700,https://pangoly.com/en/product/gigabyte-aorus-geforce-rtx-4070-super-master-12g,a6e1423e-f36b-1410-8bcc-003fe7c988bc,34
Palit GeForce RTX 4070 SUPER JetStream OC16th / 101,Palit,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,NED407ST19K9-1043J,12 GB,GDDR6X,1980 MHz,2640 MHz,220 W,PCIe x16,329 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/palit-geforce-rtx-4070-super-jetstream-oc,f4e1423e-f36b-1410-8bcc-003fe7c988bc,34
Inno3D GEFORCE RTX 4070 SUPER X3 OC16th / 101,Inno3D,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,N407S3-126XX-186162L,12 GB,GDDR6X,1980 MHz,2505 MHz,220 W,PCIe x16,297 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/inno3d-geforce-rtx-4070-super-x3-oc,29e2423e-f36b-1410-8bcc-003fe7c988bc,34
Inno3D GeForce RTX 4070 SUPER 12GB TWIN X216th / 101,Inno3D,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,N407S2-126X-186162N,12 GB,GDDR6X,1980 MHz,2475 MHz,220 W,PCIe x16,250 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/inno3d-geforce-rtx-4070-super-12gb-twin-x2,d2e1423e-f36b-1410-8bcc-003fe7c988bc,34
Inno3D GEFORCE RTX 4070 SUPER TWIN X2 OC WHITE16th / 101,Inno3D,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,N407S2-126XX-186162W,12 GB,GDDR6X,1980 MHz,2505 MHz,220 W,PCIe x16,250 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/inno3d-geforce-rtx-4070-super-twin-x2-oc-white,31e2423e-f36b-1410-8bcc-003fe7c988bc,34
Palit GeForce RTX 4070 SUPER 12GB DUAL OC16th / 101,Palit,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,NED407SS19K9-1043D,12 GB,GDDR6X,1980 MHz,2550 MHz,220 W,PCIe x16,269 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/palit-geforce-rtx-4070-super-12gb-dual-oc,fae1423e-f36b-1410-8bcc-003fe7c988bc,34
Inno3D GEFORCE RTX 4070 SUPER TWIN X2 OC16th / 101,Inno3D,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,N407S2-126XX-186162N,12 GB,GDDR6X,1980 MHz,2505 MHz,220 W,PCIe x16,250 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/inno3d-geforce-rtx-4070-super-twin-x2-oc,39e2423e-f36b-1410-8bcc-003fe7c988bc,35
Palit GeForce RTX 4070 SUPER 12GB DUAL16th / 101,Palit,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,NED407S019K9-1043D,12 GB,GDDR6X,1980 MHz,2475 MHz,220 W,PCIe x16,269 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/palit-geforce-rtx-4070-super-12gb-dual,bae1423e-f36b-1410-8bcc-003fe7c988bc,35
NVIDIA Founders Edition GeForce RTX 4070 SUPER16th / 101,,NVIDIA,RTX 4070,GeForce RTX 4070 SUPER,900-1G141-2534-000,12 GB,GDDR6X,1980 MHz,2480 MHz,220 W,PCIe x16,267 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2024* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$600,https://pangoly.com/en/product/nvidia-founders-edition-geforce-rtx-4070-super,4be2423e-f36b-1410-8bcc-003fe7c988bc,35
ASUS Dual Radeon RX 7800 XT OC Edition21st / 101,Asus,AMD,RX 7800,,,,,,,,,,,,,,,,,,,,$96,5/5,0,In Stock,$973,https://pangoly.com/en/product/asus-dual-radeon-rx-7800-xt-oc-edition,6e7be50b-b5cf-4cd1-2250-08dc4a6f7850,35
ASUS Dual GeForce RTX 4070 EVO OC Edition22nd / 101,Asus,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,16,In Stock,$1000,https://pangoly.com/en/product/asus-dual-geforce-rtx-4070-evo-oc-edition,ae4e6fd3-045e-4c5b-d515-08dcd267c54e,35
ASUS Dual Radeon RX 7700 XT OC Edition28th / 101,Asus,AMD,RX 7700,,,,,,,,,,,,,,,,,,,,$96,5/5,0,Out of Stock,$400,https://pangoly.com/en/product/asus-dual-radeon-rx-7700-xt-oc-edition,6348fac3-fc5b-487e-2251-08dc4a6f7850,35
PNY GeForce RTX 4060 Ti 8GB VERTO OC Dual Fan34th / 101,Pny,NVIDIA,RTX 4060,,,,,,,,,,,,,,,,,,,,$96,5/5,0,In Stock,$475,https://pangoly.com/en/product/pny-geforce-rtx-4060-ti-8gb-verto-oc-dual-fan,6f95f052-653a-4727-d4ff-08dcd267c54e,35
ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti OC W...11th / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070 Ti,TUF-RTX4070TI-O12G-WHITE-GAMING90YV0IJ2-M0AA0090yv0ij2-m0na00,12 GB,GDDR6X,2310 MHz,2760 MHz,285 W,PCIe x16,305 mm,3 Fans,1 PCIe 16-pin,No,No,3,2,Yes,No,2,"November 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,Out of Stock,$860,https://pangoly.com/en/product/asus-tuf-gaming-nvidia-geforce-rtx-4070-ti-oc-white-edition,c4687f31-df5a-4e5c-eb09-08dbf343826c,35
